"","Trial","Value_SS","Delay","Val_prc","Choice","RT","respSide","loopID","realID","Drug","Value_LL","Condition"
"2197",97,20,14,1.02,1,0.8413,0,11,"Subject_11","2",20.4,2
"2198",98,100,30,1.2,1,1.1445,0,11,"Subject_11","2",120,1
"2199",99,20,60,1.1,0,2.5267,0,11,"Subject_11","2",22,2
"2200",100,20,8,1.5,1,1.4814,0,11,"Subject_11","2",30,2
"2201",101,100,1,2,1,1.0611,1,11,"Subject_11","2",200,1
"2202",102,100,30,2.5,1,0.9156,0,11,"Subject_11","2",250,1
"2203",103,20,3,1.02,0,1.4108,1,11,"Subject_11","2",20.4,2
"2204",104,100,8,7,1,2.5258,1,11,"Subject_11","2",700,1
"2205",105,100,3,1.2,1,0.8098,1,11,"Subject_11","2",120,1
"2206",106,20,1,7,1,1.5713,1,11,"Subject_11","2",140,2
"2207",107,100,3,1.8,1,0.9023,1,11,"Subject_11","2",180,1
"2208",108,100,8,2.5,1,0.9001,0,11,"Subject_11","2",250,1
"2209",109,100,8,2,1,0.6787,1,11,"Subject_11","2",200,1
"2210",110,20,5,1.8,1,0.7833,1,11,"Subject_11","2",36,2
"2211",111,20,3,7,1,0.96,0,11,"Subject_11","2",140,2
"2212",112,100,60,13,1,0.7806,0,11,"Subject_11","2",1300,1
"2213",113,100,1,1.05,0,1.1199,0,11,"Subject_11","2",105,1
"2214",114,20,30,3,1,1.7138,1,11,"Subject_11","2",60,2
"2215",115,100,60,1.01,0,2.6627,0,11,"Subject_11","2",101,1
"2216",116,100,1,10,1,1.2829,1,11,"Subject_11","2",1000,1
"2217",117,20,5,1.1,0,1.5578,1,11,"Subject_11","2",22,2
"2218",118,20,5,1.5,1,1.2547,1,11,"Subject_11","2",30,2
"2219",119,20,60,7,1,1.3242,1,11,"Subject_11","2",140,2
"2220",120,20,30,1.05,0,2.6511,1,11,"Subject_11","2",21,2
"2221",121,100,3,2,1,1.0545,1,11,"Subject_11","2",200,1
"2222",122,100,14,1.5,1,1.7832,1,11,"Subject_11","2",150,1
"2223",123,20,30,7,1,1.169,1,11,"Subject_11","2",140,2
"2224",124,20,8,1.8,1,0.8156,0,11,"Subject_11","2",36,2
"2225",125,100,30,1.1,1,0.9471,0,11,"Subject_11","2",110,1
"2226",126,20,14,2.5,1,1.0384,0,11,"Subject_11","2",50,2
"2227",127,20,5,10,1,1.0467,1,11,"Subject_11","2",200,2
"2228",128,20,60,1.5,1,1.0513,0,11,"Subject_11","2",30,2
"2229",129,20,60,5,1,0.8261,1,11,"Subject_11","2",100,2
"2230",130,100,5,1.8,1,1.0033,0,11,"Subject_11","2",180,1
"2231",131,20,8,10,1,2.5663,1,11,"Subject_11","2",200,2
"2232",132,100,60,2,1,1.1723,1,11,"Subject_11","2",200,1
"2233",133,100,1,3,1,1.075,0,11,"Subject_11","2",300,1
"2234",134,20,1,1.2,1,1.5658,0,11,"Subject_11","2",24,2
"2235",135,100,8,3,1,1.0419,0,11,"Subject_11","2",300,1
"2236",136,20,3,4,1,1.0972,0,11,"Subject_11","2",80,2
"2237",137,100,5,7,1,0.5979,0,11,"Subject_11","2",700,1
"2238",138,20,5,3,1,0.9838,0,11,"Subject_11","2",60,2
"2239",139,20,1,3,1,1.0331,1,11,"Subject_11","2",60,2
"2240",140,100,3,3,1,0.9557,1,11,"Subject_11","2",300,1
"2241",141,20,5,13,1,0.8677,1,11,"Subject_11","2",260,2
"2242",142,100,3,1.05,1,0.9457,0,11,"Subject_11","2",105,1
"2243",143,100,30,3,1,0.8658,0,11,"Subject_11","2",300,1
"2244",144,100,14,1.8,1,0.8738,0,11,"Subject_11","2",180,1
"2245",145,20,8,1.02,1,0.9677,0,11,"Subject_11","2",20.4,2
"2246",146,100,14,1.01,1,0.7945,0,11,"Subject_11","2",101,1
"2247",147,20,30,1.1,0,1.6203,0,11,"Subject_11","2",22,2
"2248",148,100,60,1.05,0,1.5053,0,11,"Subject_11","2",105,1
"2249",149,20,30,1.5,1,0.9167,1,11,"Subject_11","2",30,2
"2250",150,20,8,1.05,1,0.8801,1,11,"Subject_11","2",21,2
"2251",151,20,8,7,1,1.164,1,11,"Subject_11","2",140,2
"2252",152,20,30,1.2,0,1.457,1,11,"Subject_11","2",24,2
"2253",153,100,30,13,1,0.9363,0,11,"Subject_11","2",1300,1
"2254",154,100,30,1.5,1,1.0792,1,11,"Subject_11","2",150,1
"2255",155,20,3,10,1,1.4357,0,11,"Subject_11","2",200,2
"2256",156,100,3,1.02,1,1.4438,0,11,"Subject_11","2",102,1
"2257",157,100,3,10,1,1.5267,1,11,"Subject_11","2",1000,1
"2258",158,20,5,5,1,1.8283,1,11,"Subject_11","2",100,2
"2259",159,100,3,1.5,1,1.194,1,11,"Subject_11","2",150,1
"2260",160,100,30,7,1,1.1867,0,11,"Subject_11","2",700,1
"2261",161,20,30,4,1,1.1335,1,11,"Subject_11","2",80,2
"2262",162,20,30,1.01,0,1.5689,0,11,"Subject_11","2",20.2,2
"2263",163,20,14,3,1,1.1627,0,11,"Subject_11","2",60,2
"2264",164,100,1,2.5,1,1.5593,1,11,"Subject_11","2",250,1
"2265",165,100,60,1.2,1,1.3063,1,11,"Subject_11","2",120,1
"2266",166,100,8,1.05,1,4.5545,0,11,"Subject_11","2",105,1
"2267",167,100,5,2,1,1.1617,0,11,"Subject_11","2",200,1
"2268",168,100,14,3,1,1.0906,1,11,"Subject_11","2",300,1
"2269",169,100,8,5,1,0.8165,1,11,"Subject_11","2",500,1
"2270",170,20,3,3,1,0.8584,0,11,"Subject_11","2",60,2
"2271",171,100,30,5,1,1.2305,0,11,"Subject_11","2",500,1
"2272",172,100,5,10,1,1.0845,0,11,"Subject_11","2",1000,1
"2273",173,20,14,10,1,0.8318,1,11,"Subject_11","2",200,2
"2274",174,100,60,10,1,2.4344,0,11,"Subject_11","2",1000,1
"2275",175,100,14,2.5,1,1.8492,1,11,"Subject_11","2",250,1
"2276",176,100,1,1.5,1,1.4735,0,11,"Subject_11","2",150,1
"2277",177,20,14,13,1,0.7224,1,11,"Subject_11","2",260,2
"2278",178,100,5,13,1,0.7888,0,11,"Subject_11","2",1300,1
"2279",179,100,3,7,1,0.692,0,11,"Subject_11","2",700,1
"2280",180,100,8,1.1,1,1.2525,1,11,"Subject_11","2",110,1
"2281",181,20,60,2,1,1.1868,0,11,"Subject_11","2",40,2
"2282",182,20,1,1.02,0,1.3089,1,11,"Subject_11","2",20.4,2
"2283",183,100,3,1.01,0,1.2937,1,11,"Subject_11","2",101,1
"2284",184,20,1,1.1,1,3.996,0,11,"Subject_11","2",22,2
"2285",185,100,1,1.02,1,1.7309,1,11,"Subject_11","2",102,1
"2286",186,20,30,5,1,1.5513,0,11,"Subject_11","2",100,2
"2287",187,100,8,1.02,0,1.3481,0,11,"Subject_11","2",102,1
"2288",188,100,60,3,1,0.791,0,11,"Subject_11","2",300,1
"2289",189,100,1,1.8,1,0.9077,0,11,"Subject_11","2",180,1
"2290",190,20,1,1.01,0,1.7422,1,11,"Subject_11","2",20.2,2
"2291",191,20,8,3,1,0.748,0,11,"Subject_11","2",60,2
"2292",192,20,8,1.2,1,0.8328,1,11,"Subject_11","2",24,2
"2293",193,100,14,2,1,1.1733,0,11,"Subject_11","2",200,1
"2294",194,100,60,5,1,1.4496,1,11,"Subject_11","2",500,1
"2295",195,20,5,1.02,1,0.9627,1,11,"Subject_11","2",20.4,2
"2296",196,20,3,1.2,1,1.124,1,11,"Subject_11","2",24,2
"2297",197,100,60,1.8,1,1.1607,0,11,"Subject_11","2",180,1
"2298",198,20,3,1.01,0,1.7661,0,11,"Subject_11","2",20.2,2
"2299",199,20,5,1.05,1,1.4245,0,11,"Subject_11","2",21,2
"2300",200,20,30,1.02,1,0.9362,1,11,"Subject_11","2",20.4,2
"2301",201,100,5,1.1,1,3.7849,0,11,"Subject_11","2",110,1
"2302",202,20,3,1.5,1,1.1142,1,11,"Subject_11","2",30,2
"2303",203,100,8,1.01,0,2.5935,0,11,"Subject_11","2",101,1
"2304",204,20,3,2.5,1,1.2286,0,11,"Subject_11","2",50,2
"2305",205,20,5,2,1,1.0919,1,11,"Subject_11","2",40,2
"2306",206,100,3,2.5,1,3.8514,1,11,"Subject_11","2",250,1
"2307",207,100,60,1.1,1,1.4434,0,11,"Subject_11","2",110,1
"2308",208,100,5,1.5,1,1.101,1,11,"Subject_11","2",150,1
"2309",209,100,60,4,1,1.2619,0,11,"Subject_11","2",400,1
"2310",210,100,3,1.1,1,2.0705,0,11,"Subject_11","2",110,1
"2311",1,100,3,13,1,7.57,1,12,"Subject_12","1",1300,1
"2312",2,20,3,7,1,4.7126,0,12,"Subject_12","1",140,2
"2313",3,100,14,1.01,0,2.8302,0,12,"Subject_12","1",101,1
"2314",4,20,14,1.2,0,3.3158,1,12,"Subject_12","1",24,2
"2315",5,20,14,1.8,1,2.0417,1,12,"Subject_12","1",36,2
"2316",6,100,8,2,1,5.4085,1,12,"Subject_12","1",200,1
"2317",7,100,14,2.5,1,1.7221,1,12,"Subject_12","1",250,1
"2318",8,100,30,1.1,0,1.9104,0,12,"Subject_12","1",110,1
"2319",9,100,5,3,1,1.5064,1,12,"Subject_12","1",300,1
"2320",10,20,5,5,1,1.8125,0,12,"Subject_12","1",100,2
"2321",11,100,8,1.2,1,4.0256,1,12,"Subject_12","1",120,1
"2322",12,100,60,4,1,3.8386,0,12,"Subject_12","1",400,1
"2323",13,100,8,1.05,0,1.7341,0,12,"Subject_12","1",105,1
"2324",14,100,5,1.2,1,2.6734,0,12,"Subject_12","1",120,1
"2325",15,100,30,10,1,2.6335,1,12,"Subject_12","1",1000,1
"2326",16,100,1,1.5,1,4.2631,1,12,"Subject_12","1",150,1
"2327",17,20,5,1.05,0,2.9088,0,12,"Subject_12","1",21,2
"2328",18,20,30,1.02,0,1.3505,0,12,"Subject_12","1",20.4,2
"2329",19,20,3,1.01,0,1.3027,0,12,"Subject_12","1",20.2,2
"2330",20,20,60,1.2,0,1.6699,0,12,"Subject_12","1",24,2
"2331",21,20,5,2,1,2.2602,1,12,"Subject_12","1",40,2
"2332",22,100,5,2.5,1,1.2902,1,12,"Subject_12","1",250,1
"2333",23,100,3,7,1,1.0743,0,12,"Subject_12","1",700,1
"2334",24,20,3,1.2,0,1.445,0,12,"Subject_12","1",24,2
"2335",25,20,8,4,1,2.3721,0,12,"Subject_12","1",80,2
"2336",26,20,1,5,1,1.1108,0,12,"Subject_12","1",100,2
"2337",27,100,14,1.2,1,2.0736,0,12,"Subject_12","1",120,1
"2338",28,100,60,10,1,3.7801,0,12,"Subject_12","1",1000,1
"2339",29,100,3,1.5,1,7.319,0,12,"Subject_12","1",150,1
"2340",30,20,3,13,1,4.0424,0,12,"Subject_12","1",260,2
"2341",31,100,30,2.5,1,3.8255,1,12,"Subject_12","1",250,1
"2342",32,20,30,10,1,7.7861,0,12,"Subject_12","1",200,2
"2343",33,20,60,10,1,1.5591,1,12,"Subject_12","1",200,2
"2344",34,100,8,4,1,2.1693,1,12,"Subject_12","1",400,1
"2345",35,100,1,1.2,1,2.4306,1,12,"Subject_12","1",120,1
"2346",36,100,30,13,1,2.0343,1,12,"Subject_12","1",1300,1
"2347",37,100,8,7,1,1.257,1,12,"Subject_12","1",700,1
"2348",38,100,5,4,1,2.7711,1,12,"Subject_12","1",400,1
"2349",39,100,3,2.5,1,1.422,1,12,"Subject_12","1",250,1
"2350",40,100,60,1.05,0,1.5877,0,12,"Subject_12","1",105,1
"2351",41,20,30,7,1,1.2529,1,12,"Subject_12","1",140,2
"2352",42,20,14,1.01,0,1.4784,1,12,"Subject_12","1",20.2,2
"2353",43,20,3,2,1,1.6847,0,12,"Subject_12","1",40,2
"2354",44,20,8,2.5,1,1.5664,0,12,"Subject_12","1",50,2
"2355",45,20,30,2,0,2.5789,0,12,"Subject_12","1",40,2
"2356",46,100,8,3,1,5.5957,0,12,"Subject_12","1",300,1
"2357",47,20,3,4,1,2.3756,0,12,"Subject_12","1",80,2
"2358",48,100,3,4,1,1.6709,0,12,"Subject_12","1",400,1
"2359",49,20,60,1.02,0,1.1901,1,12,"Subject_12","1",20.4,2
"2360",50,20,60,1.8,1,1.4562,0,12,"Subject_12","1",36,2
"2361",51,100,60,5,1,1.3426,0,12,"Subject_12","1",500,1
"2362",52,100,14,13,1,2.0189,0,12,"Subject_12","1",1300,1
"2363",53,20,5,1.01,0,1.1128,1,12,"Subject_12","1",20.2,2
"2364",54,100,1,1.01,0,1.1122,1,12,"Subject_12","1",101,1
"2365",55,100,30,1.01,0,1.6371,1,12,"Subject_12","1",101,1
"2366",56,100,30,4,1,1.625,1,12,"Subject_12","1",400,1
"2367",57,100,30,5,1,1.4671,1,12,"Subject_12","1",500,1
"2368",58,20,60,2.5,0,2.2875,1,12,"Subject_12","1",50,2
"2369",59,100,30,1.05,0,1.1906,1,12,"Subject_12","1",105,1
"2370",60,20,14,2,0,2.9548,0,12,"Subject_12","1",40,2
"2371",61,20,8,5,0,1.5271,1,12,"Subject_12","1",100,2
"2372",62,100,60,1.5,1,1.4694,0,12,"Subject_12","1",150,1
"2373",63,100,5,1.05,0,1.2131,1,12,"Subject_12","1",105,1
"2374",64,20,5,1.1,0,1.1809,1,12,"Subject_12","1",22,2
"2375",65,100,3,1.2,1,1.9356,1,12,"Subject_12","1",120,1
"2376",66,100,8,2.5,1,1.536,0,12,"Subject_12","1",250,1
"2377",67,100,8,1.01,0,1.241,0,12,"Subject_12","1",101,1
"2378",68,20,60,5,1,1.8625,0,12,"Subject_12","1",100,2
"2379",69,100,1,1.02,0,1.2125,0,12,"Subject_12","1",102,1
"2380",70,100,3,5,1,1.9253,0,12,"Subject_12","1",500,1
"2381",71,20,30,1.5,0,1.3186,0,12,"Subject_12","1",30,2
"2382",72,20,1,10,0,1.6793,0,12,"Subject_12","1",200,2
"2383",73,20,3,1.1,0,2.0218,0,12,"Subject_12","1",22,2
"2384",74,20,14,1.1,0,1.224,1,12,"Subject_12","1",22,2
"2385",75,100,1,1.1,0,1.228,1,12,"Subject_12","1",110,1
"2386",76,20,30,1.05,0,1.2143,0,12,"Subject_12","1",21,2
"2387",77,20,1,7,1,1.1028,0,12,"Subject_12","1",140,2
"2388",78,100,5,10,1,0.9984,0,12,"Subject_12","1",1000,1
"2389",79,20,8,1.8,0,1.3448,0,12,"Subject_12","1",36,2
"2390",80,100,8,1.5,1,1.3263,1,12,"Subject_12","1",150,1
"2391",81,20,60,1.05,0,0.9113,0,12,"Subject_12","1",21,2
"2392",82,20,8,7,1,3.602,1,12,"Subject_12","1",140,2
"2393",83,20,1,2,1,2.1502,0,12,"Subject_12","1",40,2
"2394",84,100,1,10,1,1.5282,0,12,"Subject_12","1",1000,1
"2395",85,20,5,2.5,1,1.4932,1,12,"Subject_12","1",50,2
"2396",86,100,8,5,1,1.8663,0,12,"Subject_12","1",500,1
"2397",87,20,30,1.1,0,1.1819,1,12,"Subject_12","1",22,2
"2398",88,20,30,5,0,1.2741,1,12,"Subject_12","1",100,2
"2399",89,100,8,13,1,1.1324,0,12,"Subject_12","1",1300,1
"2400",90,20,1,1.8,0,1.2965,1,12,"Subject_12","1",36,2
"2401",91,100,1,7,1,1.21,1,12,"Subject_12","1",700,1
"2402",92,100,14,4,1,1.9734,0,12,"Subject_12","1",400,1
"2403",93,20,5,1.2,0,0.9059,1,12,"Subject_12","1",24,2
"2404",94,20,5,4,1,1.0799,0,12,"Subject_12","1",80,2
"2405",95,100,8,1.02,0,1.1095,1,12,"Subject_12","1",102,1
"2406",96,20,8,1.02,0,1.2328,0,12,"Subject_12","1",20.4,2
"2407",97,20,60,1.1,0,1.4539,0,12,"Subject_12","1",22,2
"2408",98,20,30,2.5,1,2.215,0,12,"Subject_12","1",50,2
"2409",99,20,8,1.5,0,1.4931,0,12,"Subject_12","1",30,2
"2410",100,100,1,1.05,0,1.4186,0,12,"Subject_12","1",105,1
"2411",101,100,30,1.8,0,1.1822,0,12,"Subject_12","1",180,1
"2412",102,100,14,1.5,1,1.4057,1,12,"Subject_12","1",150,1
"2413",103,20,14,1.05,0,0.9292,0,12,"Subject_12","1",21,2
"2414",104,20,14,1.02,0,1.5025,1,12,"Subject_12","1",20.4,2
"2415",105,20,8,1.2,0,1.5687,1,12,"Subject_12","1",24,2
"2416",106,20,14,10,1,2.3163,0,12,"Subject_12","1",200,2
"2417",107,20,1,2.5,1,1.147,1,12,"Subject_12","1",50,2
"2418",108,100,1,2,1,1.39,1,12,"Subject_12","1",200,1
"2419",109,20,8,2,1,2.3228,1,12,"Subject_12","1",40,2
"2420",110,20,60,3,1,2.4712,0,12,"Subject_12","1",60,2
"2421",111,100,60,1.02,0,1.1026,1,12,"Subject_12","1",102,1
"2422",112,100,30,7,1,1.84,1,12,"Subject_12","1",700,1
"2423",113,100,5,2,1,1.4359,0,12,"Subject_12","1",200,1
"2424",114,100,5,1.01,0,1.2161,0,12,"Subject_12","1",101,1
"2425",115,20,8,1.05,0,1.1364,1,12,"Subject_12","1",21,2
"2426",116,20,3,1.05,0,1.0486,0,12,"Subject_12","1",21,2
"2427",117,100,5,1.02,0,1.0876,1,12,"Subject_12","1",102,1
"2428",118,100,30,2,0,1.969,0,12,"Subject_12","1",200,1
"2429",119,20,60,4,1,2.5455,0,12,"Subject_12","1",80,2
"2430",120,20,3,3,0,0.9459,1,12,"Subject_12","1",60,2
"2431",121,100,8,10,1,0.946,0,12,"Subject_12","1",1000,1
"2432",122,100,3,1.8,1,1.4759,0,12,"Subject_12","1",180,1
"2433",123,20,60,7,1,0.8038,1,12,"Subject_12","1",140,2
"2434",124,100,5,1.5,1,1.3082,1,12,"Subject_12","1",150,1
"2435",125,100,60,1.8,1,1.8765,0,12,"Subject_12","1",180,1
"2436",126,100,14,5,1,6.3464,0,12,"Subject_12","1",500,1
"2437",127,20,8,1.01,0,1.5286,1,12,"Subject_12","1",20.2,2
"2438",128,100,30,1.5,1,1.9582,0,12,"Subject_12","1",150,1
"2439",129,20,60,13,1,2.0554,0,12,"Subject_12","1",260,2
"2440",130,100,14,3,1,1.4981,1,12,"Subject_12","1",300,1
"2441",131,20,30,4,1,1.1164,0,12,"Subject_12","1",80,2
"2442",132,20,14,4,1,1.4888,0,12,"Subject_12","1",80,2
"2443",133,20,30,1.2,0,0.8498,1,12,"Subject_12","1",24,2
"2444",134,100,1,5,1,1.6525,1,12,"Subject_12","1",500,1
"2445",135,100,3,2,1,1.0714,1,12,"Subject_12","1",200,1
"2446",136,100,1,3,1,1.0913,1,12,"Subject_12","1",300,1
"2447",137,20,1,1.1,0,1.8035,1,12,"Subject_12","1",22,2
"2448",138,20,5,7,1,1.5469,1,12,"Subject_12","1",140,2
"2449",139,100,8,1.1,0,2.928,1,12,"Subject_12","1",110,1
"2450",140,100,14,7,1,1.361,1,12,"Subject_12","1",700,1
"2451",141,20,1,1.01,0,1.2286,1,12,"Subject_12","1",20.2,2
"2452",142,100,3,10,1,2.6453,0,12,"Subject_12","1",1000,1
"2453",143,100,5,7,0,1.1323,1,12,"Subject_12","1",700,1
"2454",144,20,8,3,0,0.9646,0,12,"Subject_12","1",60,2
"2455",145,20,30,1.01,0,1.2851,1,12,"Subject_12","1",20.2,2
"2456",146,20,3,1.02,0,1.1436,1,12,"Subject_12","1",20.4,2
"2457",147,20,14,1.5,0,1.8736,1,12,"Subject_12","1",30,2
"2458",148,100,1,2.5,1,1.3541,1,12,"Subject_12","1",250,1
"2459",149,100,5,13,1,0.9725,1,12,"Subject_12","1",1300,1
"2460",150,20,3,1.8,1,1.3278,0,12,"Subject_12","1",36,2
"2461",151,20,5,13,1,1.2292,1,12,"Subject_12","1",260,2
"2462",152,100,14,1.05,0,1.4229,1,12,"Subject_12","1",105,1
"2463",153,20,14,13,1,1.0512,1,12,"Subject_12","1",260,2
"2464",154,20,3,2.5,1,1.132,1,12,"Subject_12","1",50,2
"2465",155,20,1,13,1,1.2208,0,12,"Subject_12","1",260,2
"2466",156,100,60,2.5,1,1.1044,0,12,"Subject_12","1",250,1
"2467",157,20,60,2,1,0.9212,0,12,"Subject_12","1",40,2
"2468",158,100,5,5,1,0.7318,0,12,"Subject_12","1",500,1
"2469",159,100,60,1.2,1,1.1433,0,12,"Subject_12","1",120,1
"2470",160,100,14,1.8,1,0.9562,1,12,"Subject_12","1",180,1
"2471",161,20,1,1.2,1,1.6095,1,12,"Subject_12","1",24,2
"2472",162,20,1,4,1,1.1034,1,12,"Subject_12","1",80,2
"2473",163,100,3,1.02,0,1.6659,0,12,"Subject_12","1",102,1
"2474",164,20,3,10,1,1.1839,1,12,"Subject_12","1",200,2
"2475",165,100,14,10,1,0.9816,1,12,"Subject_12","1",1000,1
"2476",166,100,60,7,1,0.9756,0,12,"Subject_12","1",700,1
"2477",167,100,5,1.8,1,0.9737,1,12,"Subject_12","1",180,1
"2478",168,20,30,1.8,1,3.8312,1,12,"Subject_12","1",36,2
"2479",169,20,1,3,1,2.3094,0,12,"Subject_12","1",60,2
"2480",170,20,8,10,1,2.3453,1,12,"Subject_12","1",200,2
"2481",171,100,3,1.05,0,1.0077,1,12,"Subject_12","1",105,1
"2482",172,100,14,1.02,0,1.3376,0,12,"Subject_12","1",102,1
"2483",173,100,60,2,1,1.1427,0,12,"Subject_12","1",200,1
"2484",174,20,1,1.5,1,1.7876,0,12,"Subject_12","1",30,2
"2485",175,20,14,5,1,1.1141,1,12,"Subject_12","1",100,2
"2486",176,100,60,1.01,0,1.2323,0,12,"Subject_12","1",101,1
"2487",177,100,3,3,0,0.785,1,12,"Subject_12","1",300,1
"2488",178,20,1,1.05,0,1.1057,0,12,"Subject_12","1",21,2
"2489",179,20,60,1.01,0,0.6653,1,12,"Subject_12","1",20.2,2
"2490",180,100,60,3,1,1.1138,0,12,"Subject_12","1",300,1
"2491",181,20,30,13,1,1.0185,0,12,"Subject_12","1",260,2
"2492",182,100,30,1.02,0,0.7293,1,12,"Subject_12","1",102,1
"2493",183,20,5,1.8,0,0.7284,1,12,"Subject_12","1",36,2
"2494",184,100,1,4,1,1.5825,0,12,"Subject_12","1",400,1
"2495",185,100,8,1.8,1,0.9916,1,12,"Subject_12","1",180,1
"2496",186,100,1,1.8,1,1.711,0,12,"Subject_12","1",180,1
"2497",187,20,30,3,1,0.8803,1,12,"Subject_12","1",60,2
"2498",188,20,8,13,1,2.065,1,12,"Subject_12","1",260,2
"2499",189,20,3,1.5,1,0.943,1,12,"Subject_12","1",30,2
"2500",190,100,1,13,1,0.977,1,12,"Subject_12","1",1300,1
"2501",191,20,5,1.02,0,0.9431,1,12,"Subject_12","1",20.4,2
"2502",192,20,5,10,1,1.3854,0,12,"Subject_12","1",200,2
"2503",193,20,8,1.1,0,2.9249,0,12,"Subject_12","1",22,2
"2504",194,20,3,5,1,1.1616,1,12,"Subject_12","1",100,2
"2505",195,100,60,1.1,0,1.9797,0,12,"Subject_12","1",110,1
"2506",196,20,14,3,0,0.7383,1,12,"Subject_12","1",60,2
"2507",197,100,5,1.1,1,1.6057,1,12,"Subject_12","1",110,1
"2508",198,20,5,1.5,1,1.3014,1,12,"Subject_12","1",30,2
"2509",199,100,30,3,1,1.0376,1,12,"Subject_12","1",300,1
"2510",200,100,14,2,1,1.1317,0,12,"Subject_12","1",200,1
"2511",201,100,3,1.1,1,2.3971,0,12,"Subject_12","1",110,1
"2512",202,100,3,1.01,0,0.882,0,12,"Subject_12","1",101,1
"2513",203,100,30,1.2,1,5.2151,0,12,"Subject_12","1",120,1
"2514",204,100,60,13,1,0.9133,0,12,"Subject_12","1",1300,1
"2515",205,20,14,2.5,1,0.9192,1,12,"Subject_12","1",50,2
"2516",206,20,5,3,1,0.6636,0,12,"Subject_12","1",60,2
"2517",207,20,60,1.5,1,0.8843,0,12,"Subject_12","1",30,2
"2518",208,100,14,1.1,0,2.1309,1,12,"Subject_12","1",110,1
"2519",209,20,14,7,1,1.0319,1,12,"Subject_12","1",140,2
"2520",210,20,1,1.02,0,1.0488,0,12,"Subject_12","1",20.4,2
"2521",1,100,1,10,1,3.1424,0,13,"Subject_13","2",1000,1
"2522",2,100,8,7,1,3.8984,1,13,"Subject_13","2",700,1
"2523",3,20,5,1.5,0,2.3603,0,13,"Subject_13","2",30,2
"2524",4,100,8,13,1,2.7195,0,13,"Subject_13","2",1300,1
"2525",5,20,60,1.01,0,2.3009,0,13,"Subject_13","2",20.2,2
"2526",6,100,3,2,1,2.1648,1,13,"Subject_13","2",200,1
"2527",7,100,30,2.5,0,4.3461,1,13,"Subject_13","2",250,1
"2528",8,100,8,10,1,1.6072,0,13,"Subject_13","2",1000,1
"2529",9,20,60,1.8,1,4.4957,1,13,"Subject_13","2",36,2
"2530",10,20,60,3,1,4.8121,1,13,"Subject_13","2",60,2
"2531",11,20,14,1.02,0,1.306,0,13,"Subject_13","2",20.4,2
"2532",12,100,3,3,1,1.8476,1,13,"Subject_13","2",300,1
"2533",13,20,3,13,1,1.3054,1,13,"Subject_13","2",260,2
"2534",14,100,30,1.02,0,2.4188,1,13,"Subject_13","2",102,1
"2535",15,100,1,1.05,0,1.6275,1,13,"Subject_13","2",105,1
"2536",16,20,5,1.01,0,2.064,0,13,"Subject_13","2",20.2,2
"2537",17,20,3,5,1,1.5548,1,13,"Subject_13","2",100,2
"2538",18,100,3,1.01,0,2.8349,1,13,"Subject_13","2",101,1
"2539",19,20,14,13,1,2.5213,0,13,"Subject_13","2",260,2
"2540",20,100,60,3,1,2.3503,0,13,"Subject_13","2",300,1
"2541",21,20,14,2,1,2.657,1,13,"Subject_13","2",40,2
"2542",22,20,1,2.5,1,1.8013,1,13,"Subject_13","2",50,2
"2543",23,20,30,2,1,3.0731,0,13,"Subject_13","2",40,2
"2544",24,20,5,10,1,1.381,0,13,"Subject_13","2",200,2
"2545",25,20,8,2.5,1,1.6623,0,13,"Subject_13","2",50,2
"2546",26,100,5,7,1,1.9762,1,13,"Subject_13","2",700,1
"2547",27,20,1,4,1,2.968,1,13,"Subject_13","2",80,2
"2548",28,20,5,1.8,1,2.386,0,13,"Subject_13","2",36,2
"2549",29,100,3,1.05,0,2.1827,0,13,"Subject_13","2",105,1
"2550",30,100,1,5,1,1.2996,0,13,"Subject_13","2",500,1
"2551",31,100,3,1.8,1,2.1645,1,13,"Subject_13","2",180,1
"2552",32,100,5,1.1,1,2.2751,1,13,"Subject_13","2",110,1
"2553",33,20,8,3,1,1.2159,0,13,"Subject_13","2",60,2
"2554",34,100,5,1.2,1,1.2488,1,13,"Subject_13","2",120,1
"2555",35,20,30,2.5,1,1.3125,0,13,"Subject_13","2",50,2
"2556",36,20,8,13,1,1.2741,0,13,"Subject_13","2",260,2
"2557",37,20,3,1.01,0,1.4683,1,13,"Subject_13","2",20.2,2
"2558",38,20,14,1.1,1,1.638,1,13,"Subject_13","2",22,2
"2559",39,20,60,1.2,1,1.5088,1,13,"Subject_13","2",24,2
"2560",40,20,60,7,1,1.3352,1,13,"Subject_13","2",140,2
"2561",41,100,5,1.05,1,1.1848,1,13,"Subject_13","2",105,1
"2562",42,20,5,13,1,1.0748,1,13,"Subject_13","2",260,2
"2563",43,100,14,2,1,1.0369,1,13,"Subject_13","2",200,1
"2564",44,100,60,2.5,1,1.1817,1,13,"Subject_13","2",250,1
"2565",45,20,3,2,1,1.3607,0,13,"Subject_13","2",40,2
"2566",46,20,30,1.1,1,1.155,1,13,"Subject_13","2",22,2
"2567",47,100,60,1.8,1,1.0297,0,13,"Subject_13","2",180,1
"2568",48,20,14,5,1,1.1964,0,13,"Subject_13","2",100,2
"2569",49,100,8,1.8,1,1.4608,0,13,"Subject_13","2",180,1
"2570",50,100,30,5,1,0.9969,0,13,"Subject_13","2",500,1
"2571",51,100,1,1.02,0,1.2851,0,13,"Subject_13","2",102,1
